Lista de precios,,
ARTICULO,DESCRIPCION,PRECIO 1
AG22250,"Alambre galvanizado, cal. 22 250G",47.4137944677639
ALG-10,"Alambre galvanizado, calibre 10",77.5862091290682
ALG-125,"Alambre galvanizado, calibre 12.5",80.1724161000372
ALG-145,"Alambre galvanizado, calibre 14.5",81.8965540806831
ALG-160,"Alambre galvanizado, calibre 16",90.5172439839129
ALG-180,"Alambre galvanizado, calibre 18",94.8275889355278
ALG-200,"Alambre galvanizado, calibre 20",99.1379338871427
ALG-220,"Alambre galvanizado, calibre 22",103.448278838758
AMC18202224,Alambre magneto cal 22,6.89655192258384
59794,Alambre pua Cebu cal. 16 300mts.,775.862091290682
ALRE-160,Alambre recocido,47.4137944677639
0796,"Alambron 1/4""",43.103449516149
4602,Alarma de seguridad con control remoto,125.000003596832
4601,Alarma para puertas y ventanas,60.3448293226086
AEAF,Alcayata p/puerta empotrar y atornill. (par),56.0344843709937
AR16X20,alcayata roscada 16 x 20,0.86206899032298
ALCA-50,Alcayata roscada 18 x 50,1.29310348548447
ALCA-60,Alcayata roscada 19 x 60,1.29310348548447
ALCA-70,Alcayata roscada 20 x 70,1.72413798064596
AR21X80,Alcayata roscada 21 x 80,2.58620697096894
ALCA-100,Alcayata roscada 22 x 100,4.3103449516149
AR22X90,Alcayata roscada 22 x 90,3.44827596129192
ALCA-110,Alcayata roscada 23 x 110,6.89655192258384
ASM112,"Alcayata solera 1 1/2"" madera a madera (par)",215.517247580745
ASM114,"Alcayata solera 1 1/4"" madera a madera (par)",215.517247580745
ASMM,"Alcayata solera 1"" madera a madera (par)",172.413798064596
ASM2,"Alcayata solera 2"" madera a madera (par)",258.620697096894
AI1000,Alcohol isopropilico 1000 ml,155.172418258136
AI500,Alcohol isopropilico 500 ml,107.758623790373
AR1,aldaba redonda no. 1,5.17241394193788
AR2,aldaba redonda no. 2,6.03448293226086
AR3,aldaba redonda no. 3,7.75862091290682
AR4,aldaba redonda no. 4,10.3448278838758
AR5,aldaba redonda no. 5,12.9310348548447
AR6,aldaba redonda no. 6,14.6551728354907
ALGI,algodon industrial,112.068968741987
8322-41,Alicate cutilar barrilito,120.689658645217
8320-41,Alicate p/uñas chico barrilito,107.758623790373
8328-41,Alicate p/uñas grande barrilito,150.862073306522
P76,Almoadilla de fibra negra P-76 92x146mm,22.4137937483975
P96,Almoadilla de fibra verde P-96 229x152mm,19.8275867774285
P94,Almoadilla de fibra/esponja gde P-94 120x80mm,21.5517247580745
3M7448,Almohadilla d/fibra p/limpieza u.gral,47.4137944677639
AM-V1.2,"amarrador de varilla 1/2""",77.5862091290682
AM-V3.8,"Amarrador de varilla 3/8""",64.6551742742235
AM-V5.8,"Amarrador de varilla 5/8""",120.689658645217
AM-VA,Amarrador de varillas con grip,142.241383403292
LAMA-0051,Amortiguador de secado 10 cm lgo. 35mm pts,47.4137944677639
LAMA-0052,Amortiguador de secado china MB,46.5517254774409
LAMA-0054,Amortiguador de secado largo,46.5517254774409
LAMA-0055,Amortiguador de secado led1021 cna,46.5517254774409
R-182G3,anaquel con 182gavetas # 3,10344.8278838758
ANF2.5X1.7,anaquel de fierro 250 x 170 x 30 cm,4310.3449516149
ANCLA-9,"Ancla de conexión para arneses, 90 cm",150.862073306522
FH-AC,Ancla para cortina ref.,47.4137944677639
537258,Anclaje nylon 10mm Duotec,17.2413798064596
ANC-15,Anclajes para red de carga de 1.5 ton. XPZ,12.9310348548447
ANC-35,Anclajes para redes de carga de 3.5 ton. XPZ.,38.7931045645341
ANG1AN,Angulo acero negro (tramo 6mts) 1´´ x 1/8´,48.2758634580869
SEGCPX1.8,"Anillo cerrado de presion reforzado 1/8""",2.15517247580745
SEGCPX3.16,"Anillo cerrado de presion reforzado 3/16""",2.15517247580745
SEGCPX3.8,"Anillo cerrado de presion reforzado 3/8""",3.44827596129192
SEGCPX5.16,"Anillo cerrado de presion reforzado 5/16""",2.58620697096894
SEGCPX7.16,"Anillo cerrado de presion reforzado 7/16""",4.3103449516149
471.0438.28,Anillo de seguriadad para eje ext. # 28,14.6551728354907
471.0438.30,Anillo de seguridad para eje etx. # 30,19.8275867774285
471.0438.52,Anillo de seguridad para eje etx. # 52,38.7931045645341
471.0438.54,Anillo de seguridad para eje etx. # 54,38.7931045645341
471.0438.58,Anillo de seguridad para eje etx. # 58,56.0344843709937
471.0438.62,Anillo de seguridad para eje etx. # 62,68.9655192258384
471.0438.65,Anillo de seguridad para eje etx. # 65,73.2758641774533
471.0438.10,Anillo de seguridad para eje ext. # 10,4.3103449516149
471.0438.11,Anillo de seguridad para eje ext. # 11,4.3103449516149
471.0438.12,Anillo de seguridad para eje ext. # 12,4.3103449516149
471.0438.13,Anillo de seguridad para eje ext. # 13,6.03448293226086
471.0438.14,Anillo de seguridad para eje ext. # 14,5.17241394193788
471.0438.15,Anillo de seguridad para eje ext. # 15,6.03448293226086
471.0438.16,Anillo de seguridad para eje ext. # 16,6.46551742742235
471.0438.17,Anillo de seguridad para eje ext. # 17,6.89655192258384
471.0438.18,Anillo de seguridad para eje ext. # 18,6.89655192258384
471.0438.20,Anillo de seguridad para eje ext. # 20,8.6206899032298
471.0438.22,Anillo de seguridad para eje ext. # 22,10.3448278838758
471.0438.24,Anillo de seguridad para eje ext. # 24,11.2068968741987
471.0438.25,Anillo de seguridad para eje ext. # 25,12.9310348548447
471.0438.35,Anillo de seguridad para eje ext. # 35,25.0000007193664
471.0438.6,Anillo de seguridad para eje ext. # 6,3.44827596129192
471.0438.8,Anillo de seguridad para eje ext. # 8,3.44827596129192
471.0438.9,Anillo de seguridad para eje ext. # 9,3.44827596129192
471.0438.5,anillo de seguridad para eje ext. #5,2.15517247580745
14ANILLO254CH,"Anillo de seguridad para eje ext. 1 1/2""",27.5862076903354
14ANILLO255CH,"Anillo de seguridad para eje ext. 1 5/8""",31.8965526419503
471.0438.2-1.4,"anillo de seguridad para eje ext. 2 1/4""",51.7241394193788
471.0438.2-1.8,"Anillo de seguridad para eje ext. 2 1/8""",50.0000014387328
471.0438.60,"Anillo de seguridad para eje ext. 2""",47.4137944677639
472.0439.10,anillo de seguridad para eje int. # 10,4.3103449516149
472.0439.11,anillo de seguridad para eje int. # 11,3.01724146613043
472.0439.12,anillo de seguridad para eje int. # 12,4.3103449516149
472.0439.13,anillo de seguridad para eje int. # 13,3.01724146613043
472.0439.14,anillo de seguridad para eje int. # 14,5.17241394193788
472.0439.15,anillo de seguridad para eje int. # 15,6.03448293226086
472.0439.16,anillo de seguridad para eje int. # 16,6.03448293226086
472.0439.17,anillo de seguridad para eje int. # 17,5.17241394193788
472.0439.18,anillo de seguridad para eje int. # 18,6.89655192258384
472.0439.19,anillo de seguridad para eje int. # 19,6.89655192258384
472.0439.20,anillo de seguridad para eje int. # 20,6.03448293226086
472.0439.22,anillo de seguridad para eje int. # 22,6.89655192258384
472.0439.23,anillo de seguridad para eje int. # 23,12.9310348548447
472.0439.24,anillo de seguridad para eje int. # 24,12.9310348548447
472.0439.26,anillo de seguridad para eje int. # 26,13.7931038451677
472.0439.28,anillo de seguridad para eje int. # 28,16.3793108161366
472.0439.30,Anillo de seguridad para eje int. # 30,18.9655177871056
472.0439.32,"Anillo de seguridad para eje int. # 32 (1 1/4"")",14.6551728354907
472.0439.8,anillo de seguridad para eje int. # 8,4.3103449516149
472.0439.9,anillo de seguridad para eje int. # 9,4.3103449516149
472.0439.40,"Anillo de seguridad para eje int. (1 1/2"")",21.5517247580745
14ANILLO289CH,"Anillo de seguridad para eje int. (1 11/16"")",25.8620697096894
472.0439.1-15.16,"anillo de seguridad para eje int. (1 15/16"")",33.6206906225962
472.0439.1-3.4,"Anillo de seguridad para eje int. (1 3/4"")",29.3103456709813
472.0439.1-3.8,"anillo de seguridad para eje int. (1 3/8"")",16.3793108161366
472.0439.1-31.68,"anillo de seguridad para eje int. (1 31/68"")",17.2413798064596
472.0439.1-5.16,"anillo de seguridad para eje int. (1 5/16"")",15.5172418258136
472.0439.1-5.8,"anillo de seguridad para eje int. (1 5/8"")",20.6896557677515
472.0439.1-7.8,"Anillo de seguridad para eje int. (1 7/8"")",32.7586216322732
14ANILLO287CH,"Anillo de seguridad para eje int. (1 9/16"")",22.4137937483975
472.0439.52,"Anillo de seguridad para eje int. (2 1/16"") #52",43.103449516149
472.0439.65,"Anillo de seguridad para eje int. (2 1/2"") #65",67.2413812451924
472.0439.57,"Anillo de seguridad para eje int. (2 1/4"") #57",47.4137944677639
472.0439.54,"Anillo de seguridad para eje int. (2 1/8"") #54",43.103449516149
472.0439.55,"Anillo de seguridad para eje int. (2 3/16"") #55",43.103449516149
472.0439.60,"Anillo de seguridad para eje int. (2 3/8"") #60",58.6206913419626
472.0439.70,"Anillo de seguridad para eje int. (2 5/8"") #70",86.206899032298
472.0439.62,"Anillo de seguridad para eje int. (2 7/16"") #62",47.4137944677639
472.0439.68,"Anillo de seguridad para eje int. (2 9/16"") #68",81.8965540806831
472.0439.2,"Anillo de seguridad para eje int. (2"")",34.4827596129192
8033.,Anillo p/enganchar c/base Veker 2,30.1724146613043
4195,Antena 2 Elementos Rombica,103.448278838758
ANGI-360,"Antena aérea p/tv, girat.360 gdos c.rem.",283.620689655172
ANDO-4,"Antena aérea p/tv, tipo dura oro de 4 elementos",271.551731951739
ANAE-14,"Antena aérea para exterior, 14 elementos",271.551731951739
ANAE-16,"Antena aérea para exterior, 16 elementos",217.241379310345
ANAE-8,"Antena aérea para exterior, 8 elementos",307.758629545304
FU0575,Antena de conejo c/base,47.4137944677639
FU0621,"Antena de conejo, cable coaxial, c/espiga",34.4827596129192
ANPL-5E,"Antena de conejo, plano, c/espiga y zap.-",21.5517247580745
ATPVC,"Antena de pvc ""T""",77.5862091290682
1929,Antena digital estrella de aluminio,172.413798064596
4196,Antena giratoria p/TV clásicaa control remoto 360°,327.586216322732
4182,"Antena HDTV interior 12"" negro",181.034487967826
4190,Antena HDTV plana mini ultra delgada,163.793108161366
ANHD-12,"Antena interior, alta definición, 12'",310.344827586207
ANHD-21,"Antena interior, alta definición, 21'",262.068965517241
ANHD-8,"Antena interior, alta definición, 8'",319.827595409826
ANHD-9,"Antena interior, alta definición, 9'",151.724137931035
4180,Antena TV exterior 6 elementos,198.275867774285
4186,Antena ultradelgada HD p/interior s/eliminador,176.724143016211
4181,Antena VHF exterior c/cable 5 mts,129.310348548447
16083,Anticongelante 3.785 lt. 30.25% ECOM ECO119A,112.068968741987
AXP-ALUE-3.7L,Anticongelante de 3.785 lts. ROSA,211.20690262913
AN-SOMI-130,Antorcha para soldadora SOMI-130,574.137931034483
AN-SOMI-210,Antorcha para soldadora SOMI-210,1154.31034482759
7638,Antorcha rustica bambu paq. 2p,62.9310344827586
7582,Antorcha rústica de bambú,189.655169250366
15ANZUEL020OM,Anzuelo 2330DT # 10,3.01724146613043
15ANZUEL021OM,Anzuelo 2330DT # 11,2.58620697096894
15ANZUEL022OM,Anzuelo 2330DT # 12,2.15517247580745
15ANZUEL023OM,Anzuelo 2330DT # 13,1.72413798064596
15ANZUEL024OM,Anzuelo 2330DT # 14,1.72413798064596
15ANZUEL025OM,Anzuelo 2330DT # 15,1.72413798064596
15ANZUEL016OM,Anzuelo 2330DT # 6,4.3103449516149
15ANZUEL017OM,Anzuelo 2330DT # 7,4.3103449516149
15ANZUEL018OM,Anzuelo 2330DT # 8,4.3103449516149
15ANZUEL019OM,Anzuelo 2330DT # 9,3.44827596129192
N1110-NS,Apagador 4 vias 1 modulo ngro soft,159.482771830441
100-6214W,Apagador 4 vias blanco 15A 127V,103.448278838758
4275,Apagador de escalera c/placa italia,51.7241394193788
4253,Apagador de escalera c/placa verona,31.8965526419503
4259,Apagador de escalera c/placa vicenza,34.4827596129192
4434,Apagador de escalera Italia,18.9655177871056
4422,Apagador de escalera Roma,11.2068965517241
4329,Apagador de escalera t/quinziño marfil,8.6206899032298
APDO-S,"Apagador de palanca doble tipo ""U""",43.103449516149
APSE-S,"Apagador de palanca sencillo tipo ""U""",25.8620697096894
228,Apagador de paso marfil 10 amp,56.0344843709937
4295,Apagador de paso rotativo/deslizar bco.,21.5517247580745
APSO-TI,"Apagador de sobreponer para timbre, Voltech",14.6551728354907
APSO-D,"Apagador de sobreponer, doble, Voltech",25.8620697096894
1574,Apagador de timbre ovalado visible econ,12.9310348548447
4447,Apagador doble c/placa Italia,56.0344843709937
4462,Apagador doble c/placa linea verona,38.7931045645341
4442,Apagador doble c/placa Roma,34.4827596129192
4452,Apagador doble c/placa vicenza,32.7586216322732
APDO-CL,"Apagador doble, línea Classic, Voltech",42.2413793103448
4304,Apagador duplex c/soporte demetal clásico,17.2413793103448
100-6213W,Apagador escalera blanco,47.4137944677639
CI1-INT03-BLA,Apagador escalera blanco 10a 250v LEVITON,60.3448293226086
7223,Apagador escalera fosforescente 10 amp.,60.3448293226086
CI1-INT03-MAR,Apagador escalera marfil 10a 250v LEVITON,51.7241394193788
APSE-EE,Apagador escalera t/quinziño,11.2068968741987
F8104,"Apagador palanca escalera tipo ""U""",31.8965526419503
4435,Apagador para timbre Italia,18.9655177871056
4423,Apagador para timbre Roma,10.3448275862069
APTI-E,Apagador para timbre t/quinziño,9.48275889355278
APTI-I,"Apagador para timbre, línea Italiana, Voltech",14.6551724137931
7222,Apagador senc. fosforescente 10 amp.,27.5862076903354
4305,Apagador senc./cont. aterr. marfil,21.5517247580745
4347,Apagador sencillo (T) marfil,12.9310348548447
100-6211W,Apagador sencillo blanco,34.4827596129192
CI1-INTSE-BLA,Apagador sencillo blanco 10a 250v LEVITON,47.4137944677639
4456,Apagador sencillo c/placa bca. Toscana,38.7931045645341
4446,Apagador sencillo c/placa Italia,47.4137944677639
4461,Apagador sencillo c/placa linea verona,23.2758627387205
4441,Apagador sencillo c/placa Roma,23.2758627387205
APSE-EIB,"Apagador sencillo de escalera, linea Italiana, color blanco",14.6551724137931
4433,Apagador sencillo Italia,16.3793108161366
APSO-S,Apagador sencillo ovalado visible,18.9655177871056
APSO-SG,Apagador sencillo ovalado visible,17.2413798064596
4325,Apagador sencillo plano desuperficie clásico,7.75862068965517
4421,Apagador sencillo Roma,8.62068965517241
APSE-E,Apagador sencillo t/quinziño,17.2413798064596
4328,Apagador sencillo t/quinziño color marfil,6.89655192258384
APSE-CL,"Apagador sencillo, línea Classic, Voltech",22.4137931034483
APSE-IB,"Apagador sencillo, linea Italiana, color blanco",18.1034487967826
APSE-I,"Apagador sencillo, línea Italiana, Voltech",21.5517247580745
APSE-ECL,"Apagador sencillo, para escalera, línea Classic, Voltech",26.7241379310345
APSE-EI,"Apagador sencillo, para escalera, línea Italiana, Voltech",14.6551724137931
100-6221W,Apagador timbre 15A 127VCA,40.5172425451801
202,Apagador timbre plano,60.3448293226086
4453,Apagador triple c/placa bca. VICENZA,41.379311535503
4448,Apagador triple c/placa Italia,46.5517254774409
4489,Apagador triple c/placa italia,51.7241394193788
4463,Apagador triple c/placa linea verona,42.241380525826
4443,Apagador triple c/placa Roma,40.5172425451801
APTR-CL,"Apagador triple, línea Classic, Voltech",46.551724137931
221,Apagador visible ovalado 10 amp.,49.1379324484099
222,Apagador visible plano marfil 10 amp.,51.7241394193788
4513,Apagador y 2 contacto c/placa linea italia,73.2758641774533
4533,Apagador y 2 contactos Roma c/placa,68.9655192258384
4464,Apagador y contaco c/placa linea verona,43.103449516149
4449,Apagador y contacto aterrizadoc/placa Italia,51.7241394193788
4444,Apagador y contacto aterrizadoc/placa Roma,43.103449516149
4454,Apagador y Contacto c/placa bca. VICENZA,36.2068975935652
7012,Apagador/boton timbre marfil 127v,37.0689665838881
460.10.14,Arandela de cobre plana 10 mm (junta),4.3103449516149
460.10.16,Arandela de cobre plana 10 mm (junta),6.89655192258384
460.10.18,Arandela de cobre plana 10 mm (junta),9.48275889355278
460.12.16,Arandela de cobre plana 12 mm (junta),6.89655192258384
460.12.18,Arandela de cobre plana 12 mm (junta),11.2068968741987
460.14.18,Arandela de cobre plana 14 mm (junta),8.6206899032298
460.14.20,Arandela de cobre plana 14 mm (junta),11.2068968741987
460.14.22,Arandela de cobre plana 14 mm (junta),15.5172418258136
460.16.20,Arandela de cobre plana 16 mm (junta),10.3448278838758
460.16.22,Arandela de cobre plana 16 mm (junta),12.0689658645217
460.16.24,Arandela de cobre plana 16 mm (junta),21.5517247580745
460.18.24,Arandela de cobre plana 18 mm (junta),17.2413798064596
460.22.27,Arandela de cobre plana 22 mm (junta),19.8275867774285
460.22.29,Arandela de cobre plana 22 mm (junta),23.2758627387205
460.6.10,Arandela de cobre plana 6 mm (junta),4.3103449516149
460.8.12,Arandela de cobre plana 8 mm (junta),4.3103449516149
460.8.14,Arandela de cobre plana 8 mm (junta),6.89655192258384
APM10,Arandela de presion # 10,1.29310348548447
APM12,Arandela de presion # 12,1.72413798064596
APM16,Arandela de presion # 16,4.3103449516149
APM20,arandela de presion # 20,8.6206899032298
APM24,arandela de presion # 24,12.9310348548447
APM5,Arandela de presion # 5,0.43103449516149
APM6,Arandela de presion # 6,0.86206899032298
APM7,arandela de presion # 7,0.689655192258384
APM8,Arandela de presion # 8,0.86206899032298
APG1.2,"Arandela de presion galv. 1/2""",2.58620697096894
APG1.4,"Arandela de presion galv. 1/4""",0.517241394193788
APG3.16,"Arandela de presion galv. 3/16""",0.43103449516149
APG3.8,"Arandela de presion galv. 3/8""",1.29310348548447
APG5.16,"Arandela de presion galv. 5/16""",0.86206899032298
APG7.16,"Arandela de presion galv. 7/16""",1.72413798064596
APMI-10,arandela de presion inox. # 10,2.15517247580745
APMI-6,arandela de presion inox. # 6,0.86206899032298
APMI-8,arandela de presion inox. # 8,1.29310348548447
APRIN1.2,Arandela de presion inox. 1/2,3.44827596129192
APRIN1.4,Arandela de presion inox. 1/4,1.29310348548447
APRIN3.4,"Arandela de presion inox. 3/4""",12.9310348548447
APRIN3.8,Arandela de presion inox. 3/8,2.15517247580745
APRIN5.16,Arandela de presion inox. 5/16,1.29310348548447
APRIN5.8,"Arandela de presion inox. 5/8""",6.03448293226086
APRIN7.16,"Arandela de presion inox. 7/16""",3.44827596129192
APN1-1.2,Arandela de presion ng 1 1/2,30.1724146613043
APN1-1.4,Arandela de presion ng 1 1/4,18.9655177871056
APN1-1.8,Arandela de presion ng 1 1/8,14.6551728354907
APN1-3.8,"Arandela de presion ng 1 3/8""",30.1724146613043
APN1,"Arandela de presion ng 1""",8.6206899032298
APN1.2,Arandela de presion ng 1/2,1.72413798064596
APN1.4,Arandela de presion ng 1/4,0.43103449516149
APN1.8,Arandela de presion ng 1/8,0.215517247580745
APN3.16,Arandela de presion ng 3/16,0.344827596129192
APN3.4,Arandela de presion ng 3/4,3.44827596129192
APN3.8,Arandela de presion ng 3/8,0.86206899032298
APN5.16,Arandela de presion ng 5/16,0.689655192258384
APN5.32,Arandela de presion ng 5/32,0.258620697096894
APN5.8,Arandela de presion ng 5/8,2.58620697096894
APN7.16,Arandela de presion ng 7/16,1.29310348548447
APN7.8,Arandela de presion ng 7/8,6.03448293226086
APN9.16,Arandela de presion ng 9/16,2.58620697096894
6799.490.100,Arandela de seguridad para arboles # 100,6.89655192258384
6799.490.120,Arandela de seguridad para arboles # 120,11.2068968741987
6799.490.150,Arandela de seguridad para arboles # 150,8.6206899032298
6799.490.190,Arandela de seguridad para arboles # 190,15.0862073306522
6799.490.23,Arandela de seguridad para arboles # 23,2.58620697096894
6799.490.32,Arandela de seguridad para arboles # 32,2.58620697096894
6799.490.40,Arandela de seguridad para arboles # 40,3.44827596129192
6799.490.50,Arandela de seguridad para arboles # 50,3.44827596129192
6799.490.60,Arandela de seguridad para arboles # 60,3.87931045645341
6799.490.70,Arandela de seguridad para arboles # 70,4.3103449516149
6799.490.80,Arandela de seguridad para arboles # 80,5.17241394193788
6799.490.90,Arandela de seguridad para arboles # 90,6.03448293226086
14ANILLO313CH,"arandela de seguridad para arboles 3/4""",14.6551728354907
ARAB-3.4,"arandela plana de bronce 3/4""",30.1724146613043
ARAB-5.8,"arandela plana de bronce 5/8""",25.8620697096894
ARAB-1.2,arandela plana de cobre/bronce 1/2,17.2413798064596
ARAB-1.4,arandela plana de cobre/bronce 1/4,4.3103449516149
ARAB-3.8,arandela plana de cobre/bronce 3/8,9.91379338871427
ARAB-5.16,arandela plana de cobre/bronce 5/16,6.89655192258384
F436-1-1.4,"Arandela plana estructural F436 1 1/4""",21.5517247580745
F436-1,"Arandela plana estructural F436 1""",14.6551728354907
F436-1.2,Arandela plana estructural F436 1/2,3.44827596129192
F436-1.4,Arandela plana estructural F436 1/4,1.29310348548447
F436-3.4,Arandela plana estructural F436 3/4,7.75862091290682
F436-3.8,Arandela plana estructural F436 3/8,1.72413798064596
F436-5.16,Arandela plana estructural F436 5/16,1.29310348548447
F436-5.8,Arandela plana estructural F436 5/8,6.03448293226086
F436-7.16,Arandela plana estructural F436 7/16,2.15517247580745
F436-7.8,"Arandela plana estructural F436 7/8""",9.48275889355278
F436-9.16,"Arandela plana estructural F436 9/16""",6.03448293226086
ARA-14,Arandela plana galv. # 14,8.6206899032298
ARA-16,Arandela plana galv. # 16,7.75862091290682
ARA-18,arandela plana galv. # 18,13.7931038451677
ARA-20,Arandela plana galv. # 20,14.6551728354907
ARA-22,arandela plana galv. # 22,18.9655177871056
ARA-24,arandela plana galv. # 24,31.8965526419503
ARA-3.16,Arandela plana galv. 3/16' (588pzxkgs),0.517241394193788
ARA-3.8,Arandela plana galv. 3/8' (170pzxkgs),1.55172418258136
ARA-1-1.2,"Arandela plana galv.1 1/2"" (5pzxkg)",38.7931045645341
ARA-1-1.4,"Arandela plana galv.1 1/4"" (7pzxkg)",31.0344836516273
ARA-1-1.8,"Arandela plana galv.1 1/8""",23.2758627387205
ARA-1-3.4,"Arandela plana galv.1 3/4""",34.4827596129192
ARA-1-3.8,"Arandela plana galv.1 3/8""",29.3103456709813
ARA-1,"Arandela plana galv.1"" (14pzxkg)",16.3793108161366
ARA-1.2,Arandela plana galv.1/2' (56pzxkgs),4.3103449516149
